"punt_global","cole_depto_ubicacion"
"269","ANTIOQUIA"
"269","ANTIOQUIA"
"192","ANTIOQUIA"
"192","ANTIOQUIA"
"251","NARIÑO"
"251","NARIÑO"
"326","LA GUAJIRA"
"326","LA GUAJIRA"
"207","CUNDINAMARCA"
"207","CUNDINAMARCA"
"298","VICHADA"
"298","VICHADA"
"234","ANTIOQUIA"
"234","ANTIOQUIA"
"267","VALLE"
"267","VALLE"
"262","NORTE SANTANDER"
"262","NORTE SANTANDER"
"242","VALLE"
"213","QUINDIO"
"213","QUINDIO"
"212","NORTE SANTANDER"
"212","NORTE SANTANDER"
"195","ANTIOQUIA"
"195","ANTIOQUIA"
"355","SANTANDER"
"355","SANTANDER"
"185","MAGDALENA"
"185","MAGDALENA"
"289","BOGOTÁ"
"289","BOGOTÁ"
"279","ANTIOQUIA"
"279","ANTIOQUIA"
"188","MAGDALENA"
"188","MAGDALENA"
"156","RISARALDA"
"156","RISARALDA"
"339","ANTIOQUIA"
"339","ANTIOQUIA"
"250","MAGDALENA"
"250","MAGDALENA"
"217","ANTIOQUIA"
"217","ANTIOQUIA"
"297","CUNDINAMARCA"
"297","CUNDINAMARCA"
"157","CUNDINAMARCA"
"157","CUNDINAMARCA"
"170","SANTANDER"
"170","SANTANDER"
"276","ANTIOQUIA"
"276","ANTIOQUIA"
"239","VALLE"
"239","VALLE"
"268","HUILA"
"268","HUILA"
"260","VALLE"
"260","VALLE"
"291","CUNDINAMARCA"
"291","CUNDINAMARCA"
"329","CUNDINAMARCA"
"329","CUNDINAMARCA"
"367","NARIÑO"
"182","BOLIVAR"
"182","BOLIVAR"
"303","TOLIMA"
"303","TOLIMA"
"276","CORDOBA"
"276","CORDOBA"
"252","CESAR"
"252","CESAR"
"278","ATLANTICO"
"278","ATLANTICO"
"205","CUNDINAMARCA"
"205","CUNDINAMARCA"
"174","CORDOBA"
"174","CORDOBA"
"309","CUNDINAMARCA"
"309","CUNDINAMARCA"
"241","NARIÑO"
"241","NARIÑO"
"318","VALLE"
"318","VALLE"
"242","NARIÑO"
"242","NARIÑO"
"358","VALLE"
"358","VALLE"
"268","VALLE"
"268","VALLE"
"223","LA GUAJIRA"
"223","LA GUAJIRA"
"288","VALLE"
"288","VALLE"
"331","CALDAS"
"331","CALDAS"
"263","CAUCA"
"263","CAUCA"
"189","CORDOBA"
"189","CORDOBA"
"218","BOLIVAR"
"218","BOLIVAR"
"197","CESAR"
"197","CESAR"
"290","CUNDINAMARCA"
"290","CUNDINAMARCA"
"268","CAQUETA"
"268","CAQUETA"
"277","BOLIVAR"
"277","BOLIVAR"
"171","CALDAS"
"171","CALDAS"
"310","SANTANDER"
"310","SANTANDER"
"267","MAGDALENA"
"267","MAGDALENA"
"241","VALLE"
"241","VALLE"
"233","CAQUETA"
"233","CAQUETA"
"225","SANTANDER"
"225","SANTANDER"
"193","CESAR"
"193","CESAR"
"288","BOGOTÁ"
"288","BOGOTÁ"
"198","NORTE SANTANDER"
"198","NORTE SANTANDER"
"196","CAUCA"
"196","CAUCA"
"163","VALLE"
"163","VALLE"
"207","VALLE"
"207","VALLE"
"247","NARIÑO"
"247","NARIÑO"
"255","CUNDINAMARCA"
"255","CUNDINAMARCA"
"255","MAGDALENA"
"255","MAGDALENA"
"347","SANTANDER"
"347","SANTANDER"
"262","RISARALDA"
"262","RISARALDA"
"278","HUILA"
"278","HUILA"
"235","VALLE"
"235","VALLE"
"197","META"
"197","META"
"340","NARIÑO"
"340","NARIÑO"
"222","SANTANDER"
"222","SANTANDER"
"200","ANTIOQUIA"
"200","ANTIOQUIA"
"265","CESAR"
"265","CESAR"
"243","ANTIOQUIA"
"243","ANTIOQUIA"
"193","BOLIVAR"
"193","BOLIVAR"
"219","BOLIVAR"
"219","BOLIVAR"
"138","SANTANDER"
"138","SANTANDER"
"305","CASANARE"
"305","CASANARE"
"225","BOYACA"
"243","HUILA"
"243","HUILA"
"263","NARIÑO"
"263","NARIÑO"
"226","ANTIOQUIA"
"226","ANTIOQUIA"
"292","VALLE"
"292","VALLE"
"183","CUNDINAMARCA"
"183","CUNDINAMARCA"
"204","SUCRE"
"204","SUCRE"
"278","RISARALDA"
"278","RISARALDA"
"266","NORTE SANTANDER"
"266","NORTE SANTANDER"
"207","ANTIOQUIA"
"207","ANTIOQUIA"
"225","TOLIMA"
"225","TOLIMA"
"257","TOLIMA"
"257","TOLIMA"
"317","CAQUETA"
"317","CAQUETA"
"292","BOGOTÁ"
"292","BOGOTÁ"
"182","LA GUAJIRA"
"182","LA GUAJIRA"
"171","CAUCA"
"171","CAUCA"
"253","CORDOBA"
"253","CORDOBA"
"265","ANTIOQUIA"
"265","ANTIOQUIA"
"233","BOGOTÁ"
"233","BOGOTÁ"
"311","CALDAS"
"311","CALDAS"
"216","BOGOTÁ"
"216","BOGOTÁ"
"284","RISARALDA"
"284","RISARALDA"
"370","SUCRE"
"370","SUCRE"
"237","BOLIVAR"
"237","BOLIVAR"
"208","NORTE SANTANDER"
"208","NORTE SANTANDER"
"180","SANTANDER"
"180","SANTANDER"
"220","CORDOBA"
"220","CORDOBA"
"163","MAGDALENA"
"163","MAGDALENA"
"163","SUCRE"
"163","SUCRE"
"213","VALLE"
"213","VALLE"
"297","SANTANDER"
"297","SANTANDER"
"253","VALLE"
"253","VALLE"
"205","CALDAS"
"205","CALDAS"
"293","SANTANDER"
"293","SANTANDER"
"241","CORDOBA"
"241","CORDOBA"
"292","ANTIOQUIA"
"292","ANTIOQUIA"
"233","VALLE"
"233","VALLE"
"255","ATLANTICO"
"255","ATLANTICO"
"200","CAUCA"
"200","CAUCA"
"245","NARIÑO"
"245","NARIÑO"
"190","CAUCA"
"190","CAUCA"
"193","ATLANTICO"
"193","ATLANTICO"
"193","CHOCO"
"193","CHOCO"
"259","NARIÑO"
"259","NARIÑO"
"174","VALLE"
"174","VALLE"
"172","ANTIOQUIA"
"172","ANTIOQUIA"
"195","CESAR"
"195","CESAR"
"226","VALLE"
"226","VALLE"
"187","NORTE SANTANDER"
"187","NORTE SANTANDER"
"341","NARIÑO"
"246","CUNDINAMARCA"
"246","CUNDINAMARCA"
"239","VALLE"
"239","VALLE"
"238","MAGDALENA"
"238","MAGDALENA"
"309","CORDOBA"
"309","CORDOBA"
"318","SUCRE"
"318","SUCRE"
"267","CALDAS"
"267","CALDAS"
"310","VALLE"
"310","VALLE"
"328","ARAUCA"
"328","ARAUCA"
"328","ARAUCA"
"328","ARAUCA"
"303","VALLE"
"303","VALLE"
"232","RISARALDA"
"232","RISARALDA"
"315","RISARALDA"
"315","RISARALDA"
"235","CAQUETA"
"235","CAQUETA"
"318","META"
"318","META"
"221","VALLE"
"221","VALLE"
"244","VALLE"
"214","ANTIOQUIA"
"214","ANTIOQUIA"
"315","BOGOTÁ"
"315","BOGOTÁ"
"286","HUILA"
"286","HUILA"
"218","VALLE"
"218","VALLE"
"332","TOLIMA"
"332","TOLIMA"
"300","CESAR"
"300","CESAR"
"233","LA GUAJIRA"
"233","LA GUAJIRA"
"228","ANTIOQUIA"
"228","ANTIOQUIA"
"212","VALLE"
"212","VALLE"
"214","NORTE SANTANDER"
"214","NORTE SANTANDER"
"328","BOLIVAR"
"328","BOLIVAR"
"299","META"
"299","META"
"212","SANTANDER"
"212","SANTANDER"
"297","CAUCA"
"297","CAUCA"
"158","CAUCA"
"158","CAUCA"
"238","VALLE"
"238","VALLE"
"198","META"
"198","META"
"198","BOLIVAR"
"198","BOLIVAR"
"228","SUCRE"
"228","SUCRE"
"221","SUCRE"
"221","SUCRE"
"301","VALLE"
"301","VALLE"
"335","BOGOTÁ"
"335","BOGOTÁ"
"268","CESAR"
"268","CESAR"
"328","META"
"328","META"
"314","BOGOTÁ"
"314","BOGOTÁ"
"254","CASANARE"
"254","CASANARE"
"287","RISARALDA"
"287","RISARALDA"
"298","ANTIOQUIA"
"298","ANTIOQUIA"
"186","META"
"186","META"
"285","VALLE"
"285","VALLE"
"333","BOGOTÁ"
"333","BOGOTÁ"
"283","VALLE"
"241","CORDOBA"
"241","CORDOBA"
"195","BOYACA"
"195","BOYACA"
"260","SAN ANDRES"
"260","SAN ANDRES"
"197","CORDOBA"
"197","CORDOBA"
"268","BOGOTÁ"
"268","BOGOTÁ"
"345","QUINDIO"
"345","QUINDIO"
"174","BOLIVAR"
"174","BOLIVAR"
"225","TOLIMA"
"225","TOLIMA"
"201","BOGOTÁ"
"201","BOGOTÁ"
"267","QUINDIO"
"267","QUINDIO"
"256","CHOCO"
"256","CHOCO"
"293","ANTIOQUIA"
"293","ANTIOQUIA"
"242","ANTIOQUIA"
"242","ANTIOQUIA"
"184","ATLANTICO"
"184","ATLANTICO"
"271","VALLE"
"271","VALLE"
"211","SANTANDER"
"211","SANTANDER"
"286","TOLIMA"
"286","TOLIMA"
"285","META"
"285","META"
"260","SANTANDER"
"260","SANTANDER"
"182","ANTIOQUIA"
"182","ANTIOQUIA"
"219","CORDOBA"
"219","CORDOBA"
"255","VALLE"
"168","BOLIVAR"
"168","BOLIVAR"
"188","BOLIVAR"
"188","BOLIVAR"
"338","VALLE"
"221","SANTANDER"
"221","SANTANDER"
"195","BOGOTÁ"
"195","BOGOTÁ"
"245","ANTIOQUIA"
"245","ANTIOQUIA"
"259","NARIÑO"
"259","NARIÑO"
"213","ANTIOQUIA"
"213","ANTIOQUIA"
"298","NARIÑO"
"298","NARIÑO"
"204","CORDOBA"
"204","CORDOBA"
"292","CESAR"
"292","CESAR"
"299","BOGOTÁ"
"299","BOGOTÁ"
"285","BOGOTÁ"
"285","BOGOTÁ"
"211","CAUCA"
"211","CAUCA"
"199","MAGDALENA"
"199","MAGDALENA"
"334","ANTIOQUIA"
"334","ANTIOQUIA"
"303","RISARALDA"
"303","RISARALDA"
"220","VALLE"
"220","VALLE"
"228","MAGDALENA"
"228","MAGDALENA"
"290","META"
"290","META"
"198","ANTIOQUIA"
"198","ANTIOQUIA"
"328","CUNDINAMARCA"
"328","CUNDINAMARCA"
"238","MAGDALENA"
"238","MAGDALENA"
"212","MAGDALENA"
"212","MAGDALENA"
"176","BOLIVAR"
"176","BOLIVAR"
"260","CUNDINAMARCA"
"260","CUNDINAMARCA"
"222","VALLE"
"222","VALLE"
"330","CESAR"
"330","CESAR"
"165","CESAR"
"165","CESAR"
"265","VALLE"
"265","VALLE"
"168","CUNDINAMARCA"
"168","CUNDINAMARCA"
"215","RISARALDA"
"177","SANTANDER"
"177","SANTANDER"
"268","CORDOBA"
"268","CORDOBA"
"233","LA GUAJIRA"
"233","LA GUAJIRA"
"332","CESAR"
"332","CESAR"
"204","CAQUETA"
"204","CAQUETA"
"206","CORDOBA"
"206","CORDOBA"
"283","BOLIVAR"
"283","BOLIVAR"
"330","ANTIOQUIA"
"330","ANTIOQUIA"
"283","ANTIOQUIA"
"283","ANTIOQUIA"
"273","MAGDALENA"
"273","MAGDALENA"
"309","CUNDINAMARCA"
"309","CUNDINAMARCA"
"311","BOYACA"
"311","BOYACA"
"237","SUCRE"
"237","SUCRE"
"213","NARIÑO"
"213","NARIÑO"
"236","CESAR"
"236","CESAR"
"273","HUILA"
"273","HUILA"
"280","RISARALDA"
"280","RISARALDA"
"221","BOGOTÁ"
"221","BOGOTÁ"
"245","CASANARE"
"245","CASANARE"
"195","VALLE"
"238","CESAR"
"238","CESAR"
"170","BOGOTÁ"
"170","BOGOTÁ"
"298","ANTIOQUIA"
"298","ANTIOQUIA"
"251","BOGOTÁ"
"251","BOGOTÁ"
"276","VALLE"
"276","VALLE"
"258","VALLE"
"258","VALLE"
"234","SUCRE"
"234","SUCRE"
"204","CESAR"
"204","CESAR"
"269","META"
"269","META"
"287","SANTANDER"
"287","SANTANDER"
"192","BOLIVAR"
"192","BOLIVAR"
"253","CAUCA"
"253","CAUCA"
"279","BOLIVAR"
"279","BOLIVAR"
"242","MAGDALENA"
"242","MAGDALENA"
"305","META"
"305","META"
"181","MAGDALENA"
"181","MAGDALENA"
"294","BOGOTÁ"
"294","BOGOTÁ"
"245","BOLIVAR"
"245","BOLIVAR"
"171","BOLIVAR"
"171","BOLIVAR"
"247","MAGDALENA"
"247","MAGDALENA"
"287","ANTIOQUIA"
"287","ANTIOQUIA"
"228","CORDOBA"
"228","CORDOBA"
"303","ANTIOQUIA"
"303","ANTIOQUIA"
"261","VALLE"
"261","VALLE"
"196","BOLIVAR"
"196","BOLIVAR"
"295","NARIÑO"
"295","NARIÑO"
"245","ANTIOQUIA"
"245","ANTIOQUIA"
"218","ANTIOQUIA"
"218","ANTIOQUIA"
"250","VALLE"
"250","VALLE"
"228","ANTIOQUIA"
"228","ANTIOQUIA"
"281","CUNDINAMARCA"
"281","CUNDINAMARCA"
"176","LA GUAJIRA"
"176","LA GUAJIRA"
"258","VALLE"
"258","VALLE"
"266","MAGDALENA"
"266","MAGDALENA"
"200","CESAR"
"200","CESAR"
"212","MAGDALENA"
"212","MAGDALENA"
"223","BOGOTÁ"
"223","BOGOTÁ"
"229","SUCRE"
"229","SUCRE"
"224","BOGOTÁ"
"224","BOGOTÁ"
"175","MAGDALENA"
"175","MAGDALENA"
"235","QUINDIO"
"235","QUINDIO"
"275","CESAR"
"275","CESAR"
"315","SANTANDER"
"315","SANTANDER"
"248","CORDOBA"
"248","CORDOBA"
"226","PUTUMAYO"
"226","PUTUMAYO"
"265","CESAR"
"265","CESAR"
"260","BOYACA"
"260","BOYACA"
"192","RISARALDA"
"192","RISARALDA"
"258","VALLE"
"257","BOYACA"
"257","BOYACA"
"176","VALLE"
"176","VALLE"
"302","HUILA"
"302","HUILA"
"282","VALLE"
"342","BOGOTÁ"
"342","BOGOTÁ"
"340","CUNDINAMARCA"
"340","CUNDINAMARCA"
"355","VALLE"
"355","VALLE"
"204","HUILA"
"204","HUILA"
"192","CORDOBA"
"192","CORDOBA"
"190","CASANARE"
"190","CASANARE"
"246","NORTE SANTANDER"
"246","NORTE SANTANDER"
"242","CAQUETA"
"242","CAQUETA"
"197","META"
"197","META"
"315","ATLANTICO"
"315","ATLANTICO"
"274","NORTE SANTANDER"
"274","NORTE SANTANDER"
"337","QUINDIO"
"337","QUINDIO"
"249","MAGDALENA"
"249","MAGDALENA"
"293","CUNDINAMARCA"
"293","CUNDINAMARCA"
"287","VALLE"
"287","VALLE"
"262","ATLANTICO"
"262","ATLANTICO"
"235","META"
"235","META"
"310","SUCRE"
"310","SUCRE"
"293","META"
"293","META"
"317","VALLE"
"317","VALLE"
"338","META"
"338","META"
"225","ANTIOQUIA"
"225","ANTIOQUIA"
"252","SUCRE"
"252","SUCRE"
"289","CALDAS"
"289","CALDAS"
"163","BOYACA"
"163","BOYACA"
"187","VALLE"
"187","VALLE"
"214","META"
"214","META"
"293","SANTANDER"
"293","SANTANDER"
"327","RISARALDA"
"327","RISARALDA"
"185","BOYACA"
"185","BOYACA"
"298","VALLE"
"298","VALLE"
"254","CUNDINAMARCA"
"254","CUNDINAMARCA"
"274","LA GUAJIRA"
"274","LA GUAJIRA"
"181","META"
"181","META"
"301","ATLANTICO"
"301","ATLANTICO"
"260","VALLE"
"260","VALLE"
"267","CUNDINAMARCA"
"267","CUNDINAMARCA"
"240","MAGDALENA"
"240","MAGDALENA"
"267","BOYACA"
"267","BOYACA"
"342","NORTE SANTANDER"
"342","NORTE SANTANDER"
"212","BOLIVAR"
"212","BOLIVAR"
"255","BOGOTÁ"
"255","BOGOTÁ"
"260","NORTE SANTANDER"
"260","NORTE SANTANDER"
"241","BOLIVAR"
"241","BOLIVAR"
"332","BOYACA"
"332","BOYACA"
"187","CAUCA"
"187","CAUCA"
"224","VALLE"
"230","VALLE"
"230","VALLE"
"211","META"
"211","META"
"206","MAGDALENA"
"206","MAGDALENA"
"281","SANTANDER"
"281","SANTANDER"
"284","ATLANTICO"
"284","ATLANTICO"
"256","CUNDINAMARCA"
"256","CUNDINAMARCA"
"345","BOGOTÁ"
"345","BOGOTÁ"
"309","NORTE SANTANDER"
"309","NORTE SANTANDER"
"317","BOGOTÁ"
"317","BOGOTÁ"
"293","VALLE"
"156","MAGDALENA"
"156","MAGDALENA"
"215","SUCRE"
"215","SUCRE"
"280","BOLIVAR"
"280","BOLIVAR"
"182","LA GUAJIRA"
"182","LA GUAJIRA"
"182","SUCRE"
"182","SUCRE"
"293","BOGOTÁ"
"293","BOGOTÁ"
"217","MAGDALENA"
"217","MAGDALENA"
"254","CESAR"
"254","CESAR"
"185","NARIÑO"
"185","NARIÑO"
"288","VALLE"
"288","VALLE"
"200","META"
"200","META"
"257","NARIÑO"
"257","NARIÑO"
"309","CUNDINAMARCA"
"309","CUNDINAMARCA"
"153","CORDOBA"
"153","CORDOBA"
"229","ARAUCA"
"229","ARAUCA"
"218","MAGDALENA"
"218","MAGDALENA"
"187","QUINDIO"
"187","QUINDIO"
"294","BOYACA"
"294","BOYACA"
"201","NARIÑO"
"201","NARIÑO"
"357","NARIÑO"
"357","NARIÑO"
"310","CAUCA"
"310","CAUCA"
"283","CUNDINAMARCA"
"283","CUNDINAMARCA"
"251","HUILA"
"251","HUILA"
"168","BOLIVAR"
"168","BOLIVAR"
"176","CESAR"
"176","CESAR"
"195","CAQUETA"
"195","CAQUETA"
"163","CORDOBA"
"163","CORDOBA"
"401","NARIÑO"
"202","ATLANTICO"
"202","ATLANTICO"
"313","BOGOTÁ"
"313","BOGOTÁ"
"213","NARIÑO"
"213","NARIÑO"
"234","VALLE"
"234","VALLE"
"301","NARIÑO"
"301","NARIÑO"
"194","BOLIVAR"
"194","BOLIVAR"
"199","LA GUAJIRA"
"199","LA GUAJIRA"
"237","CORDOBA"
"237","CORDOBA"
"144","CORDOBA"
"144","CORDOBA"
"263","META"
"263","META"
"255","PUTUMAYO"
"255","PUTUMAYO"
"308","VALLE"
"308","VALLE"
"273","HUILA"
"273","HUILA"
"282","BOYACA"
"282","BOYACA"
"294","VALLE"
"390","HUILA"
"390","HUILA"
"287","VALLE"
"287","VALLE"
"135","CAUCA"
"135","CAUCA"
"252","CAQUETA"
"252","CAQUETA"
"298","CORDOBA"
"298","CORDOBA"
"209","LA GUAJIRA"
"209","LA GUAJIRA"
"252","TOLIMA"
"252","TOLIMA"
"262","CAUCA"
"262","CAUCA"
"139","ANTIOQUIA"
"139","ANTIOQUIA"
"237","BOYACA"
"237","BOYACA"
"267","NORTE SANTANDER"
"267","NORTE SANTANDER"
"213","LA GUAJIRA"
"213","LA GUAJIRA"
"234","ANTIOQUIA"
"234","ANTIOQUIA"
"260","BOGOTÁ"
"260","BOGOTÁ"
"243","BOYACA"
"243","BOYACA"
"266","SANTANDER"
"266","SANTANDER"
"203","SUCRE"
"203","SUCRE"
"216","ATLANTICO"
"216","ATLANTICO"
"255","VALLE"
"255","VALLE"
"221","BOLIVAR"
"221","BOLIVAR"
"248","BOGOTÁ"
"248","BOGOTÁ"
"192","ATLANTICO"
"192","ATLANTICO"
"287","BOGOTÁ"
"287","BOGOTÁ"
"138","NARIÑO"
"138","NARIÑO"
"198","NARIÑO"
"198","NARIÑO"
"267","BOGOTÁ"
"267","BOGOTÁ"
"313","ANTIOQUIA"
"313","ANTIOQUIA"
"297","META"
"297","META"
"219","NARIÑO"
"219","NARIÑO"
"322","CALDAS"
"322","CALDAS"
"241","CALDAS"
"241","CALDAS"
"243","RISARALDA"
"243","RISARALDA"
"185","META"
"185","META"
"265","META"
"265","META"
"160","CHOCO"
"160","CHOCO"
"138","BOGOTÁ"
"138","BOGOTÁ"
"201","CHOCO"
"201","CHOCO"
"283","TOLIMA"
"283","TOLIMA"
"233","CORDOBA"
"233","CORDOBA"
"270","CASANARE"
"270","CASANARE"
"236","TOLIMA"
"236","TOLIMA"
"220","CAQUETA"
"220","CAQUETA"
"307","BOYACA"
"307","BOYACA"
"198","ANTIOQUIA"
"198","ANTIOQUIA"
"297","CAUCA"
"216","BOLIVAR"
"216","BOLIVAR"
"294","BOGOTÁ"
"294","BOGOTÁ"
"348","BOLIVAR"
"348","BOLIVAR"
"190","CORDOBA"
"190","CORDOBA"
"207","CESAR"
"207","CESAR"
"197","CALDAS"
"197","CALDAS"
"284","CUNDINAMARCA"
"284","CUNDINAMARCA"
"208","SUCRE"
"208","SUCRE"
"311","CAUCA"
"311","CAUCA"
"175","CAUCA"
"175","CAUCA"
"170","VALLE"
"170","VALLE"
"200","VALLE"
"200","VALLE"
"299","BOLIVAR"
"299","BOLIVAR"
"260","ATLANTICO"
"260","ATLANTICO"
"210","ATLANTICO"
"210","ATLANTICO"
"293","VALLE"
"293","VALLE"
"278","BOGOTÁ"
"278","BOGOTÁ"
"244","CAUCA"
"244","CAUCA"
"214","CASANARE"
"214","CASANARE"
"317","CORDOBA"
"317","CORDOBA"
"228","BOGOTÁ"
"228","BOGOTÁ"
"191","VALLE"
"191","VALLE"
"190","SUCRE"
"190","SUCRE"
"175","BOLIVAR"
"175","BOLIVAR"
"205","CAQUETA"
"205","CAQUETA"
"212","VALLE"
"212","VALLE"
"247","CORDOBA"
"247","CORDOBA"
"170","CORDOBA"
"170","CORDOBA"
"250","CHOCO"
"250","CHOCO"
"253","SANTANDER"
"253","SANTANDER"
"261","CORDOBA"
"261","CORDOBA"
"341","TOLIMA"
"341","TOLIMA"
"212","ATLANTICO"
"212","ATLANTICO"
"279","TOLIMA"
"279","TOLIMA"
"268","VALLE"
"268","VALLE"
"273","HUILA"
"273","HUILA"
"198","MAGDALENA"
"198","MAGDALENA"
"210","META"
"210","META"
"273","ATLANTICO"
"273","ATLANTICO"
"264","RISARALDA"
"264","RISARALDA"
"292","TOLIMA"
"292","TOLIMA"
"189","CALDAS"
"189","CALDAS"
"253","BOGOTÁ"
"253","BOGOTÁ"
"170","SUCRE"
"170","SUCRE"
"231","MAGDALENA"
"231","MAGDALENA"
"188","CAQUETA"
"188","CAQUETA"
"343","NARIÑO"
"225","CUNDINAMARCA"
"225","CUNDINAMARCA"
"181","BOLIVAR"
"181","BOLIVAR"
"239","VALLE"
"239","VALLE"
"366","HUILA"
"366","HUILA"
"280","BOGOTÁ"
"280","BOGOTÁ"
"161","CALDAS"
"161","CALDAS"
"309","BOYACA"
"309","BOYACA"
"235","CORDOBA"
"235","CORDOBA"
"319","HUILA"
"319","HUILA"
"216","ANTIOQUIA"
"216","ANTIOQUIA"
"279","SANTANDER"
"279","SANTANDER"
"247","CALDAS"
"247","CALDAS"
"305","ATLANTICO"
"305","ATLANTICO"
"330","BOLIVAR"
"330","BOLIVAR"
"194","ANTIOQUIA"
"194","ANTIOQUIA"
"274","SANTANDER"
"274","SANTANDER"
"221","SANTANDER"
"221","SANTANDER"
"230","NORTE SANTANDER"
"230","NORTE SANTANDER"
"250","ANTIOQUIA"
"250","ANTIOQUIA"
"260","BOGOTÁ"
"260","BOGOTÁ"
"186","VALLE"
"186","VALLE"
"157","CAUCA"
"157","CAUCA"
"204","RISARALDA"
"204","RISARALDA"
"242","ATLANTICO"
"242","ATLANTICO"
"328","BOGOTÁ"
"328","BOGOTÁ"
"228","LA GUAJIRA"
"228","LA GUAJIRA"
"372","CORDOBA"
"372","CORDOBA"
"263","CAUCA"
"263","CAUCA"
"261","CORDOBA"
"261","CORDOBA"
"221","CAUCA"
"221","CAUCA"
"311","VALLE"
"311","VALLE"
"263","META"
"263","META"
"215","CAQUETA"
"215","CAQUETA"
"246","CAUCA"
"283","VALLE"
"283","VALLE"
"301","CALDAS"
"301","CALDAS"
"254","SANTANDER"
"254","SANTANDER"
"261","MAGDALENA"
"261","MAGDALENA"
"280","CUNDINAMARCA"
"280","CUNDINAMARCA"
"231","BOLIVAR"
"231","BOLIVAR"
"237","VALLE"
"237","VALLE"
"208","ANTIOQUIA"
"208","ANTIOQUIA"
"270","ANTIOQUIA"
"270","ANTIOQUIA"
"218","NARIÑO"
"218","NARIÑO"
"202","CORDOBA"
"202","CORDOBA"
"182","NARIÑO"
"182","NARIÑO"
"278","CHOCO"
"278","CHOCO"
"269","VALLE"
"245","CORDOBA"
"245","CORDOBA"
"201","ATLANTICO"
"201","ATLANTICO"
"304","ANTIOQUIA"
"304","ANTIOQUIA"
"355","NORTE SANTANDER"
"355","NORTE SANTANDER"
"193","META"
"193","META"
"232","ANTIOQUIA"
"232","ANTIOQUIA"
"297","ANTIOQUIA"
"297","ANTIOQUIA"
"247","LA GUAJIRA"
"247","LA GUAJIRA"
"191","CHOCO"
"191","CHOCO"
"223","VALLE"
"223","VALLE"
"250","ANTIOQUIA"
"250","ANTIOQUIA"
"245","MAGDALENA"
"245","MAGDALENA"
"253","TOLIMA"
"253","TOLIMA"
"286","MAGDALENA"
"286","MAGDALENA"
"336","CESAR"
"336","CESAR"
"222","CUNDINAMARCA"
"222","CUNDINAMARCA"
"282","LA GUAJIRA"
"282","LA GUAJIRA"
"243","META"
"243","META"
"256","HUILA"
"256","HUILA"
"288","SUCRE"
"288","SUCRE"
"287","MAGDALENA"
"287","MAGDALENA"
"346","ATLANTICO"
"346","ATLANTICO"
"216","SANTANDER"
"216","SANTANDER"
"378","CUNDINAMARCA"
"378","CUNDINAMARCA"
"291","NARIÑO"
"291","NARIÑO"
"225","BOLIVAR"
"225","BOLIVAR"
"154","CHOCO"
"154","CHOCO"
"156","CUNDINAMARCA"
"156","CUNDINAMARCA"
"196","LA GUAJIRA"
"196","LA GUAJIRA"
"230","CAUCA"
"230","CAUCA"
"242","NORTE SANTANDER"
"242","NORTE SANTANDER"
"219","NORTE SANTANDER"
"219","NORTE SANTANDER"
"236","RISARALDA"
"236","RISARALDA"
"194","VALLE"
"194","VALLE"
"287","CESAR"
"287","CESAR"
"375","ANTIOQUIA"
"375","ANTIOQUIA"
"306","CAUCA"
"306","CAUCA"
"353","BOLIVAR"
"353","BOLIVAR"
"227","MAGDALENA"
"227","MAGDALENA"
"252","CALDAS"
"252","CALDAS"
"258","BOGOTÁ"
"258","BOGOTÁ"
"316","SANTANDER"
"316","SANTANDER"
"379","BOGOTÁ"
"379","BOGOTÁ"
"249","HUILA"
"249","HUILA"
"306","CUNDINAMARCA"
"306","CUNDINAMARCA"
"250","TOLIMA"
"250","TOLIMA"
"263","MAGDALENA"
"263","MAGDALENA"
"242","VALLE"
"179","ANTIOQUIA"
"179","ANTIOQUIA"
"233","ANTIOQUIA"
"233","ANTIOQUIA"
"226","BOGOTÁ"
"226","BOGOTÁ"
"250","LA GUAJIRA"
"250","LA GUAJIRA"
"266","BOGOTÁ"
"266","BOGOTÁ"
"174","CESAR"
"174","CESAR"
"223","CORDOBA"
"223","CORDOBA"
"305","ANTIOQUIA"
"305","ANTIOQUIA"
"235","SANTANDER"
"235","SANTANDER"
"318","BOLIVAR"
"318","BOLIVAR"
"237","NORTE SANTANDER"
"237","NORTE SANTANDER"
"239","ANTIOQUIA"
"239","ANTIOQUIA"
"231","CAUCA"
"231","CAUCA"
"224","CAUCA"
"224","CAUCA"
"238","VALLE"
"238","VALLE"
"226","CALDAS"
"226","CALDAS"
"244","BOGOTÁ"
"244","BOGOTÁ"
"245","CESAR"
"245","CESAR"
"252","ATLANTICO"
"252","ATLANTICO"
"325","SANTANDER"
"325","SANTANDER"
"193","ANTIOQUIA"
"193","ANTIOQUIA"
"214","GUAVIARE"
"214","GUAVIARE"
"181","BOLIVAR"
"181","BOLIVAR"
"237","VALLE"
"237","VALLE"
"213","ATLANTICO"
"213","ATLANTICO"
"235","VALLE"
"235","VALLE"
"235","VALLE"
"235","VALLE"
"315","BOGOTÁ"
"315","BOGOTÁ"
"182","SUCRE"
"182","SUCRE"
"278","ANTIOQUIA"
"278","ANTIOQUIA"
"279","HUILA"
"279","HUILA"
"238","TOLIMA"
"238","TOLIMA"
"312","NARIÑO"
"312","NARIÑO"
"264","META"
"264","META"
"207","BOGOTÁ"
"207","BOGOTÁ"
"275","CUNDINAMARCA"
